osm_id,name,type,other_tags
"9010689",,restriction,"""restriction""=>""no_u_turn"""
"9010690",,restriction,"""restriction""=>""no_u_turn"""
"9010691",,restriction,"""restriction""=>""no_u_turn"""
"9010693",,restriction,"""restriction""=>""no_u_turn"""
"9010695",,restriction,"""restriction""=>""no_u_turn"""
"9010696",,restriction,"""restriction""=>""no_u_turn"""
"9010697",,restriction,"""restriction""=>""no_u_turn"""
"9010698",,restriction,"""restriction""=>""no_u_turn"""
"9010699",,restriction,"""restriction""=>""no_u_turn"""
"9010700",,restriction,"""restriction""=>""no_u_turn"""
"9010702",,restriction,"""restriction""=>""no_u_turn"""
"9010704",,restriction,"""restriction""=>""no_u_turn"""
"9010714",,restriction,"""restriction""=>""no_u_turn"""
"9010715",,restriction,"""restriction""=>""no_u_turn"""
"9010716",,restriction,"""restriction""=>""no_u_turn"""
"9010717",,restriction,"""restriction""=>""no_u_turn"""
"9010727",,restriction,"""restriction""=>""no_u_turn"""
"9010728",,restriction,"""restriction""=>""no_u_turn"""
"9010729",,restriction,"""restriction""=>""no_u_turn"""
"9010730",,restriction,"""restriction""=>""no_u_turn"""
"9010733",,restriction,"""restriction""=>""no_u_turn"""
"9010735",,restriction,"""restriction""=>""no_u_turn"""
"9010736",,restriction,"""restriction""=>""no_u_turn"""
"9010737",,restriction,"""restriction""=>""no_u_turn"""
"9010738",,restriction,"""restriction""=>""no_u_turn"""
"9010739",,restriction,"""restriction""=>""no_u_turn"""
"9010740",,restriction,"""restriction""=>""no_u_turn"""
"9010741",,restriction,"""restriction""=>""no_u_turn"""
"9010742",,restriction,"""restriction""=>""no_u_turn"""
"9010743",,restriction,"""restriction""=>""no_u_turn"""
"9010744",,restriction,"""restriction""=>""no_u_turn"""
"9010745",,restriction,"""restriction""=>""no_u_turn"""
"9010746",,restriction,"""restriction""=>""no_u_turn"""
"9010747",,restriction,"""restriction""=>""no_u_turn"""
"9010748",,restriction,"""restriction""=>""no_u_turn"""
"9010750",,restriction,"""restriction""=>""no_u_turn"""
"9010754",,restriction,"""restriction""=>""no_u_turn"""
"9010760",,restriction,"""restriction""=>""no_u_turn"""
"9010761",,restriction,"""restriction""=>""no_u_turn"""
"9010762",,restriction,"""restriction""=>""no_u_turn"""
"9010765",,restriction,"""restriction""=>""no_u_turn"""
"9010766",,restriction,"""restriction""=>""no_u_turn"""
"9010767",,restriction,"""restriction""=>""no_u_turn"""
"9010774",,restriction,"""restriction""=>""no_u_turn"""
"9010775",,restriction,"""restriction""=>""no_u_turn"""
"9010776",,restriction,"""restriction""=>""no_u_turn"""
"9010777",,restriction,"""restriction""=>""no_u_turn"""
"9010779",,restriction,"""restriction""=>""no_u_turn"""
"9010783",,restriction,"""restriction""=>""no_u_turn"""
"9010785",,restriction,"""restriction""=>""no_u_turn"""
"9010788",,restriction,"""restriction""=>""no_u_turn"""
"9010789",,restriction,"""restriction""=>""no_u_turn"""
"9010790",,restriction,"""restriction""=>""no_u_turn"""
"9010791",,restriction,"""restriction""=>""no_u_turn"""
"9010799",,restriction,"""restriction""=>""no_u_turn"""
"9010800",,restriction,"""restriction""=>""no_u_turn"""
"9010801",,restriction,"""restriction""=>""no_u_turn"""
"9010802",,restriction,"""restriction""=>""no_u_turn"""
"9010803",,restriction,"""restriction""=>""no_u_turn"""
"9010805",,restriction,"""restriction""=>""no_u_turn"""
"9010806",,restriction,"""restriction""=>""no_u_turn"""
"9010807",,restriction,"""restriction""=>""no_u_turn"""
"9010809",,restriction,"""restriction""=>""no_u_turn"""
"9010812",,restriction,"""restriction""=>""no_u_turn"""
"9010813",,restriction,"""restriction""=>""no_u_turn"""
"9010814",,restriction,"""restriction""=>""no_u_turn"""
"9010815",,restriction,"""restriction""=>""no_u_turn"""
"9010816",,restriction,"""restriction""=>""no_u_turn"""
"9010821",,restriction,"""restriction""=>""no_u_turn"""
"9010823",,restriction,"""restriction""=>""no_u_turn"""
"9010829",,restriction,"""restriction""=>""no_u_turn"""
"9010832",,restriction,"""restriction""=>""no_u_turn"""
"9010833",,restriction,"""restriction""=>""no_u_turn"""
"9010834",,restriction,"""restriction""=>""no_u_turn"""
"9010835",,restriction,"""restriction""=>""no_u_turn"""
"9010836",,restriction,"""restriction""=>""no_u_turn"""
"9010837",,restriction,"""restriction""=>""no_u_turn"""
"9010844",,restriction,"""restriction""=>""no_u_turn"""
"9010845",,restriction,"""restriction""=>""no_u_turn"""
"9010846",,restriction,"""restriction""=>""no_u_turn"""
"9010848",,restriction,"""restriction""=>""no_u_turn"""
"9010851",,restriction,"""restriction""=>""no_u_turn"""
"9010852",,restriction,"""restriction""=>""no_u_turn"""
"9010853",,restriction,"""restriction""=>""no_u_turn"""
"9010854",,restriction,"""restriction""=>""no_u_turn"""
"9010855",,restriction,"""restriction""=>""no_u_turn"""
"9010856",,restriction,"""restriction""=>""no_u_turn"""
"9010857",,restriction,"""restriction""=>""no_u_turn"""
"9010858",,restriction,"""restriction""=>""no_u_turn"""
"9010860",,restriction,"""restriction""=>""no_u_turn"""
"9010867",,restriction,"""restriction""=>""no_u_turn"""
"9010872",,restriction,"""restriction""=>""no_u_turn"""
"9010873",,restriction,"""restriction""=>""no_u_turn"""
"9010875",,restriction,"""restriction""=>""no_u_turn"""
"9010876",,restriction,"""restriction""=>""no_u_turn"""
"9010878",,restriction,"""restriction""=>""no_u_turn"""
"9010880",,restriction,"""restriction""=>""no_u_turn"""
"9010881",,restriction,"""restriction""=>""no_u_turn"""
"9010882",,restriction,"""restriction""=>""no_u_turn"""
"9010883",,restriction,"""restriction""=>""no_u_turn"""
"9010886",,restriction,"""restriction""=>""no_u_turn"""
"9010887",,restriction,"""restriction""=>""no_u_turn"""
"9010888",,restriction,"""restriction""=>""no_u_turn"""
"9010889",,restriction,"""restriction""=>""no_u_turn"""
"9010890",,restriction,"""restriction""=>""no_u_turn"""
"9010893",,restriction,"""restriction""=>""no_u_turn"""
"9010894",,restriction,"""restriction""=>""no_u_turn"""
"9010895",,restriction,"""restriction""=>""no_u_turn"""
"9010897",,restriction,"""restriction""=>""no_u_turn"""
"9010898",,restriction,"""restriction""=>""no_u_turn"""
"9010899",,restriction,"""restriction""=>""no_u_turn"""
"9010900",,restriction,"""restriction""=>""no_u_turn"""
"9010901",,restriction,"""restriction""=>""no_u_turn"""
"9010902",,restriction,"""restriction""=>""no_u_turn"""
"9010906",,restriction,"""restriction""=>""no_u_turn"""
"9010907",,restriction,"""restriction""=>""no_u_turn"""
"9010908",,restriction,"""restriction""=>""no_u_turn"""
"9010917",,restriction,"""restriction""=>""no_u_turn"""
"9010921",,restriction,"""restriction""=>""no_u_turn"""
"9010922",,restriction,"""restriction""=>""no_u_turn"""
"9010924",,restriction,"""restriction""=>""no_u_turn"""
"9010925",,restriction,"""restriction""=>""no_u_turn"""
"9010926",,restriction,"""restriction""=>""no_u_turn"""
"9010927",,restriction,"""restriction""=>""no_u_turn"""
"9010929",,restriction,"""restriction""=>""no_u_turn"""
"9010931",,restriction,"""restriction""=>""no_u_turn"""
"9010932",,restriction,"""restriction""=>""no_u_turn"""
"9010933",,restriction,"""restriction""=>""no_u_turn"""
"9010935",,restriction,"""restriction""=>""no_u_turn"""
"9010936",,restriction,"""restriction""=>""no_u_turn"""
"9010937",,restriction,"""restriction""=>""no_u_turn"""
"9010938",,restriction,"""restriction""=>""no_u_turn"""
"9010940",,restriction,"""restriction""=>""no_u_turn"""
"9010941",,restriction,"""restriction""=>""no_u_turn"""
"9010942",,restriction,"""restriction""=>""no_u_turn"""
"9010943",,restriction,"""restriction""=>""no_u_turn"""
"9010946",,restriction,"""restriction""=>""no_u_turn"""
"9010947",,restriction,"""restriction""=>""no_u_turn"""
"9010948",,restriction,"""restriction""=>""no_u_turn"""
"9010949",,restriction,"""restriction""=>""no_u_turn"""
"9010950",,restriction,"""restriction""=>""no_u_turn"""
"9010951",,restriction,"""restriction""=>""no_u_turn"""
"9010956",,restriction,"""restriction""=>""no_u_turn"""
"9010957",,restriction,"""restriction""=>""no_u_turn"""
"9010958",,restriction,"""restriction""=>""no_u_turn"""
"9010961",,restriction,"""restriction""=>""no_u_turn"""
"9010962",,restriction,"""restriction""=>""no_u_turn"""
"9010964",,restriction,"""restriction""=>""no_u_turn"""
"9010965",,restriction,"""restriction""=>""no_u_turn"""
"9010966",,restriction,"""restriction""=>""no_u_turn"""
"9010968",,restriction,"""restriction""=>""no_u_turn"""
"9010970",,restriction,"""restriction""=>""no_u_turn"""
"9010971",,restriction,"""restriction""=>""no_u_turn"""
"9010972",,restriction,"""restriction""=>""no_u_turn"""
"9010973",,restriction,"""restriction""=>""no_u_turn"""
"9010974",,restriction,"""restriction""=>""no_u_turn"""
"9010975",,restriction,"""restriction""=>""no_u_turn"""
"9010976",,restriction,"""restriction""=>""no_u_turn"""
"9010977",,restriction,"""restriction""=>""no_u_turn"""
"9010978",,restriction,"""restriction""=>""no_u_turn"""
"9010980",,restriction,"""restriction""=>""no_u_turn"""
"9010981",,restriction,"""restriction""=>""no_u_turn"""
"9010982",,restriction,"""restriction""=>""no_u_turn"""
"9010983",,restriction,"""restriction""=>""no_u_turn"""
"9010984",,restriction,"""restriction""=>""no_u_turn"""
"9010985",,restriction,"""restriction""=>""no_u_turn"""
"9010987",,restriction,"""restriction""=>""no_u_turn"""
"9010988",,restriction,"""restriction""=>""no_u_turn"""
"9010989",,restriction,"""restriction""=>""no_u_turn"""
"9010993",,restriction,"""restriction""=>""no_u_turn"""
"9010995",,restriction,"""restriction""=>""no_u_turn"""
"9010996",,restriction,"""restriction""=>""no_u_turn"""
"9010998",,restriction,"""restriction""=>""no_u_turn"""
"9010999",,restriction,"""restriction""=>""no_u_turn"""
"9011000",,restriction,"""restriction""=>""no_u_turn"""
"9011001",,restriction,"""restriction""=>""no_u_turn"""
"9011002",,restriction,"""restriction""=>""no_u_turn"""
"9011004",,restriction,"""restriction""=>""no_u_turn"""
"9011006",,restriction,"""restriction""=>""no_u_turn"""
"9011008",,restriction,"""restriction""=>""no_u_turn"""
"9011009",,restriction,"""restriction""=>""no_u_turn"""
"9011010",,restriction,"""restriction""=>""no_u_turn"""
"9011012",,restriction,"""restriction""=>""no_u_turn"""
"9011015",,restriction,"""restriction""=>""no_u_turn"""
"9011019",,restriction,"""restriction""=>""no_u_turn"""
"9011020",,restriction,"""restriction""=>""no_u_turn"""
"9011021",,restriction,"""restriction""=>""no_u_turn"""
"9011022",,restriction,"""restriction""=>""no_u_turn"""
"9011023",,restriction,"""restriction""=>""no_u_turn"""
"9011024",,restriction,"""restriction""=>""no_u_turn"""
"9011025",,restriction,"""restriction""=>""no_u_turn"""
"9011027",,restriction,"""restriction""=>""no_u_turn"""
"9011028",,restriction,"""restriction""=>""no_u_turn"""
"9011029",,restriction,"""restriction""=>""no_u_turn"""
"9011030",,restriction,"""restriction""=>""no_u_turn"""
"9011031",,restriction,"""restriction""=>""no_u_turn"""
"9011033",,restriction,"""restriction""=>""no_u_turn"""
"9011035",,restriction,"""restriction""=>""no_u_turn"""
"9011039",,restriction,"""restriction""=>""no_u_turn"""
"9011040",,restriction,"""restriction""=>""no_u_turn"""
"9011041",,restriction,"""restriction""=>""no_u_turn"""
"9011042",,restriction,"""restriction""=>""no_u_turn"""
"9011043",,restriction,"""restriction""=>""no_u_turn"""
"9011044",,restriction,"""restriction""=>""no_u_turn"""
"9011045",,restriction,"""restriction""=>""no_u_turn"""
"9011046",,restriction,"""restriction""=>""no_u_turn"""
"9011047",,restriction,"""restriction""=>""no_u_turn"""
"9011049",,restriction,"""restriction""=>""no_u_turn"""
"9011050",,restriction,"""restriction""=>""no_u_turn"""
"9011051",,restriction,"""restriction""=>""no_u_turn"""
"9011053",,restriction,"""restriction""=>""no_u_turn"""
"9011055",,restriction,"""restriction""=>""no_u_turn"""
"9011058",,restriction,"""restriction""=>""no_u_turn"""
"9011059",,restriction,"""restriction""=>""no_u_turn"""
"9011060",,restriction,"""restriction""=>""no_u_turn"""
"9011061",,restriction,"""restriction""=>""no_u_turn"""
"9011062",,restriction,"""restriction""=>""no_u_turn"""
"9011066",,restriction,"""restriction""=>""no_u_turn"""
"9011067",,restriction,"""restriction""=>""no_u_turn"""
"9011068",,restriction,"""restriction""=>""no_u_turn"""
"9011070",,restriction,"""restriction""=>""no_u_turn"""
"9011071",,restriction,"""restriction""=>""no_u_turn"""
"9011073",,restriction,"""restriction""=>""no_u_turn"""
"9011074",,restriction,"""restriction""=>""no_u_turn"""
"9011076",,restriction,"""restriction""=>""no_u_turn"""
"9011077",,restriction,"""restriction""=>""no_u_turn"""
"9011078",,restriction,"""restriction""=>""no_u_turn"""
"9011081",,restriction,"""restriction""=>""no_u_turn"""
"9011082",,restriction,"""restriction""=>""no_u_turn"""
"9011083",,restriction,"""restriction""=>""no_u_turn"""
"9011084",,restriction,"""restriction""=>""no_u_turn"""
"9011085",,restriction,"""restriction""=>""no_u_turn"""
"9011086",,restriction,"""restriction""=>""no_u_turn"""
"9011087",,restriction,"""restriction""=>""no_u_turn"""
"9011088",,restriction,"""restriction""=>""no_u_turn"""
"9011089",,restriction,"""restriction""=>""no_u_turn"""
"9011091",,restriction,"""restriction""=>""no_u_turn"""
"9011092",,restriction,"""restriction""=>""no_u_turn"""
"9011093",,restriction,"""restriction""=>""no_u_turn"""
"9011094",,restriction,"""restriction""=>""no_u_turn"""
"9011096",,restriction,"""restriction""=>""no_u_turn"""
"9011097",,restriction,"""restriction""=>""no_u_turn"""
"9011101",,restriction,"""restriction""=>""no_u_turn"""
"9011104",,restriction,"""restriction""=>""no_u_turn"""
"9011106",,restriction,"""restriction""=>""no_u_turn"""
"9011107",,restriction,"""restriction""=>""no_u_turn"""
"9011108",,restriction,"""restriction""=>""no_u_turn"""
"9011110",,restriction,"""restriction""=>""no_u_turn"""
"9011112",,restriction,"""restriction""=>""no_u_turn"""
"9011114",,restriction,"""restriction""=>""no_u_turn"""
"9011116",,restriction,"""restriction""=>""no_u_turn"""
"9011118",,restriction,"""restriction""=>""no_u_turn"""
"9011119",,restriction,"""restriction""=>""no_u_turn"""
"9011120",,restriction,"""restriction""=>""no_u_turn"""
"9011126",,restriction,"""restriction""=>""no_u_turn"""
"9011127",,restriction,"""restriction""=>""no_u_turn"""
"9011128",,restriction,"""restriction""=>""no_u_turn"""
"9011129",,restriction,"""restriction""=>""no_u_turn"""
"9011130",,restriction,"""restriction""=>""no_u_turn"""
"9011133",,restriction,"""restriction""=>""no_u_turn"""
"9011134",,restriction,"""restriction""=>""no_u_turn"""
"9011135",,restriction,"""restriction""=>""no_u_turn"""
"9011136",,restriction,"""restriction""=>""no_u_turn"""
"9011137",,restriction,"""restriction""=>""no_u_turn"""
"9011139",,restriction,"""restriction""=>""no_u_turn"""
"9011140",,restriction,"""restriction""=>""no_u_turn"""
"9011143",,restriction,"""restriction""=>""no_u_turn"""
"9011152",,restriction,"""restriction""=>""no_u_turn"""
"9011154",,restriction,"""restriction""=>""no_u_turn"""
"9011155",,restriction,"""restriction""=>""no_u_turn"""
"9011158",,restriction,"""restriction""=>""no_u_turn"""
"9011159",,restriction,"""restriction""=>""no_u_turn"""
"9011160",,restriction,"""restriction""=>""no_u_turn"""
"9011161",,restriction,"""restriction""=>""no_u_turn"""
"9011163",,restriction,"""restriction""=>""no_u_turn"""
"9011164",,restriction,"""restriction""=>""no_u_turn"""
"9011166",,restriction,"""restriction""=>""no_u_turn"""
"9011167",,restriction,"""restriction""=>""no_u_turn"""
"9011168",,restriction,"""restriction""=>""no_u_turn"""
"9011169",,restriction,"""restriction""=>""no_u_turn"""
"9011170",,restriction,"""restriction""=>""no_u_turn"""
"9011173",,restriction,"""restriction""=>""no_u_turn"""
"9011174",,restriction,"""restriction""=>""no_u_turn"""
"9011175",,restriction,"""restriction""=>""no_u_turn"""
"9011176",,restriction,"""restriction""=>""no_u_turn"""
"9011177",,restriction,"""restriction""=>""no_u_turn"""
"9011179",,restriction,"""restriction""=>""no_u_turn"""
"9011180",,restriction,"""restriction""=>""no_u_turn"""
"9011184",,restriction,"""restriction""=>""no_u_turn"""
"9011185",,restriction,"""restriction""=>""no_u_turn"""
"9011186",,restriction,"""restriction""=>""no_u_turn"""
"9011187",,restriction,"""restriction""=>""no_u_turn"""
"9011188",,restriction,"""restriction""=>""no_u_turn"""
"9011189",,restriction,"""restriction""=>""no_u_turn"""
"9011192",,restriction,"""restriction""=>""no_u_turn"""
"9011193",,restriction,"""restriction""=>""no_u_turn"""
"9011194",,restriction,"""restriction""=>""no_u_turn"""
"9011195",,restriction,"""restriction""=>""no_u_turn"""
"9011196",,restriction,"""restriction""=>""no_u_turn"""
"9011197",,restriction,"""restriction""=>""no_u_turn"""
"9011198",,restriction,"""restriction""=>""no_u_turn"""
"9011199",,restriction,"""restriction""=>""no_u_turn"""
"9011200",,restriction,"""restriction""=>""no_u_turn"""
"9011201",,restriction,"""restriction""=>""no_u_turn"""
"9011202",,restriction,"""restriction""=>""no_u_turn"""
